patterns,Supp X,Supp Y,Supp Z
(0+8+)(0+1+3+5+),0.4,0.05,0.66
(0+8+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(0+8+)(1+9-)(4+9+),0.4,0.11,0.67
(0+8+)(0+2+3+5+),0.4,0.07,0.66
(0+8+)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(0+8+)(0+9-)(0+1+4+),0.4,0.05,0.66
(0+8+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(0+8+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(0+8+)(4+9+)(0+2+5+),0.4,0.09,0.67
(0+8+)(5+6+7+8+),0.4,0.07,0.66
(0+8+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(0+8+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(0+8+)(2+8+)(0+1+3+),0.4,0.05,0.66
(0+8+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.07,0.66
(0+8+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(0+8+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+)(1+2+5+)(0+1+2+5+),0.4,0.26,0.67
(2+)(0+1+3+5+),0.4,0.1,0.67
(2+)(0+7-)(0+1+2+7+),0.4,0.06,0.66
(2+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(2+)(1+9-)(4+9+),0.4,0.11,0.67
(2+)(0+2+3+5+),0.4,0.07,0.66
(2+)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(2+)(0+9-)(0+1+4+),0.4,0.05,0.66
(2+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(2+)(4+9+)(0+2+5+),0.4,0.09,0.67
(2+)(5+6+7+8+),0.4,0.07,0.66
(2+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(2+)(0+6-)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(2+)(4+)(3+5+),0.4,0.14,0.67
(2+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.06,0.66
(2+)(2+8+)(0+1+3+),0.4,0.05,0.66
(2+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.07,0.66
(2+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(2+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+3+4+7+)(5+6+7+8+),0.4,0.09,0.67
(1+3+4+7+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+7+9+)(0+1+3+5+),0.4,0.05,0.66
(3+7+9+)(0+1+2+7+),0.4,0.05,0.66
(3+7+9+)(0+1+2+5+),0.5,0.05,0.67
(3+7+9+)(0+3+4+8+),0.5,0.06,0.67
(3+7+9+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+7+9+)(0+2+3+5+),0.4,0.05,0.66
(3+7+9+)(5+6+7+),0.4,0.05,0.66
(0+1+2+6+7+),0.9,0.1,0.68
(2+3+)(1+2+5+)(0+1+2+5+),0.4,0.12,0.67
(2+3+)(0+1+3+5+),0.4,0.06,0.66
(2+3+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(2+3+)(0+2+3+5+),0.4,0.05,0.66
(2+3+)(0+1+4+),0.5,0.06,0.67
(2+3+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(2+3+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(2+3+)(4+9+)(0+2+5+),0.4,0.09,0.67
(2+3+)(5+6+7+8+),0.4,0.07,0.66
(2+3+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(2+3+)(2+8+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(2+3+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.06,0.66
(2+3+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(2+3+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+4+9+)(0+1+3+5+),0.4,0.11,0.67
(2+4+9+)(0+1+2+5+),0.5,0.08,0.67
(2+4+9+)(0+2+3+5+),0.4,0.05,0.66
(2+4+9+)(5+6+7+8+),0.4,0.05,0.66
(2+4+9+)(0+1+2+7+),0.4,0.05,0.66
(2+4+9+)(0+3+4+8+),0.5,0.06,0.67
(2+4+9+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(7+8+9+)(0+1+3+5+),0.4,0.05,0.66
(7+8+9+)(0+1+2+7+),0.4,0.05,0.66
(7+8+9+)(0+1+2+5+),0.5,0.05,0.67
(7+8+9+)(0+3+4+8+),0.5,0.06,0.67
(7+8+9+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(7+8+9+)(0+2+3+5+),0.4,0.05,0.66
(0+2+4+7+)(5+6+7+8+),0.4,0.07,0.66
(0+2+4+7+)(0+3+4+8+),0.5,0.06,0.67
(1+3+7+)(0+1+3+5+),0.4,0.1,0.67
(1+3+7+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+3+7+)(0+2+3+5+),0.4,0.05,0.66
(1+3+7+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(1+3+7+)(5+6+7+8+),0.4,0.05,0.66
(1+3+7+)(0+1+2+7+),0.4,0.05,0.66
(1+3+7+)(0+3+4+8+),0.5,0.06,0.67
(1+2+3+4+6+9+),0.8,0.1,0.68
(3+6+7+9+)(5+6+7+8+),0.4,0.07,0.66
(2+3+6+7+9+),0.9,0.11,0.68
(3+)(1+2+5+)(0+1+2+5+),0.4,0.27,0.67
(3+)(0+1+3+5+),0.4,0.1,0.67
(3+)(0+7-)(0+1+2+7+),0.4,0.06,0.66
(3+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(3+)(1+9-)(4+9+),0.4,0.11,0.67
(3+)(0+2+3+5+),0.4,0.07,0.66
(3+)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(3+)(0+9-)(0+1+4+),0.4,0.05,0.66
(3+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(3+)(4+9+)(0+2+5+),0.4,0.09,0.67
(3+)(5+6+7+8+),0.4,0.07,0.66
(3+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(3+)(0+6-)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(3+)(4+)(3+5+),0.4,0.14,0.67
(3+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.06,0.66
(3+)(2+8+)(0+1+3+),0.4,0.05,0.66
(3+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.07,0.66
(3+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(3+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+9-)(1+2+5+)(0+1+2+5+),0.4,0.06,0.66
(0+9-)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(0+9-)(1+9-)(4+9+),0.4,0.11,0.67
(0+9-)(0+2+3+5+),0.4,0.07,0.66
(0+9-)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(0+9-)(0+1+4+),0.5,0.06,0.67
(0+9-)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(0+9-)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(0+9-)(4+9+)(0+2+5+),0.4,0.09,0.67
(0+9-)(5+6+7+8+),0.4,0.07,0.66
(0+9-)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(0+9-)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(0+9-)(2+8+)(0+1+3+),0.4,0.05,0.66
(0+9-)(5+6+)(7+8+)(0+1+2+5+),0.4,0.07,0.66
(0+9-)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(0+9-)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+6+)(1+2+5+)(0+1+2+5+),0.4,0.18,0.67
(1+6+)(0+1+3+5+),0.4,0.08,0.66
(1+6+)(0+1+7+)(0+1+2+7+),0.4,0.06,0.66
(1+6+)(1+9-)(4+9+),0.4,0.11,0.67
(1+6+)(0+2+3+5+),0.4,0.07,0.66
(1+6+)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(1+6+)(0+1+4+),0.5,0.06,0.67
(1+6+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(1+6+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(1+6+)(4+9+)(0+2+5+),0.4,0.09,0.67
(1+6+)(5+6+7+8+),0.4,0.07,0.66
(1+6+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(1+6+)(2+8+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(1+6+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.06,0.66
(1+6+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(1+6+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+9+)(1+2+5+)(0+1+2+5+),0.4,0.06,0.66
(0+9+)(0+1+3+5+),0.4,0.05,0.66
(0+9+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(0+9+)(1+9-)(4+9+),0.4,0.11,0.67
(0+9+)(0+2+3+5+),0.4,0.07,0.66
(0+9+)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(0+9+)(0+1+4+),0.5,0.06,0.67
(0+9+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(0+9+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(0+9+)(4+9+)(0+2+5+),0.4,0.09,0.67
(0+9+)(5+6+7+8+),0.4,0.07,0.66
(0+9+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(0+9+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(0+9+)(2+8+)(0+1+3+),0.4,0.05,0.66
(0+9+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.07,0.66
(0+9+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(0+9+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+2+6+7+8+9+),0.9,0.11,0.68
(1+4+6+8+9+),1.0,0.13,0.69
(3+7+8+)(0+1+3+5+),0.4,0.05,0.66
(3+7+8+)(0+1+2+7+),0.4,0.05,0.66
(3+7+8+)(0+1+2+5+),0.5,0.05,0.67
(3+7+8+)(0+3+4+8+),0.5,0.06,0.67
(3+7+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+7+8+)(0+2+3+5+),0.4,0.05,0.66
(3+7+8+)(5+6+7+),0.4,0.05,0.66
(6+7+8+)(0+1+3+5+),0.4,0.05,0.66
(6+7+8+)(0+1+2+7+),0.4,0.05,0.66
(6+7+8+)(0+1+2+5+),0.5,0.05,0.67
(6+7+8+)(0+3+4+8+),0.5,0.06,0.67
(6+7+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(6+7+8+)(0+2+3+5+),0.4,0.05,0.66
(4+6+7+8+9+),0.8,0.1,0.68
(2+4+)(1+2+5+)(0+1+2+5+),0.4,0.1,0.67
(2+4+)(0+1+3+5+),0.4,0.06,0.66
(2+4+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(2+4+)(0+2+3+5+),0.4,0.05,0.66
(2+4+)(0+1+4+),0.5,0.06,0.67
(2+4+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(2+4+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(2+4+)(4+9+)(0+2+5+),0.4,0.09,0.67
(2+4+)(5+6+7+8+),0.4,0.07,0.66
(2+4+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(2+4+)(2+8+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(2+4+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.06,0.66
(2+4+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(2+4+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+5+7+)(0+1+3+5+),0.4,0.08,0.67
(2+5+7+)(0+1+2+5+),0.5,0.07,0.67
(2+5+7+)(0+2+3+5+),0.4,0.05,0.66
(2+5+7+)(5+6+7+8+),0.4,0.05,0.66
(2+5+7+)(0+1+2+7+),0.4,0.05,0.66
(2+5+7+)(0+3+4+8+),0.5,0.06,0.67
(2+5+7+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+6+7+8+)(5+6+7+8+),0.4,0.1,0.67
(3+6+7+8+)(1+2+6+7+8+),0.4,0.08,0.66
(1+3+8+)(0+1+3+5+),0.4,0.12,0.67
(1+3+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+3+8+)(0+2+3+5+),0.4,0.05,0.66
(1+3+8+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(1+3+8+)(5+6+7+8+),0.4,0.05,0.66
(1+3+8+)(0+1+2+7+),0.4,0.05,0.66
(1+3+8+)(0+3+4+8+),0.5,0.06,0.67
(1+2+4+6+9+)(1+2+6+7+8+),0.4,0.1,0.67
(2+3+6+7+8+),1.0,0.15,0.69
(1+2+3+4+6+8+),1.0,0.13,0.69
(4+)(1+2+5+)(0+1+2+5+),0.4,0.27,0.67
(4+)(0+1+3+5+),0.4,0.1,0.67
(4+)(0+7-)(0+1+2+7+),0.4,0.06,0.66
(4+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(4+)(1+9-)(4+9+),0.4,0.11,0.67
(4+)(0+2+3+5+),0.4,0.07,0.66
(4+)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(4+)(0+9-)(0+1+4+),0.4,0.05,0.66
(4+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(4+)(4+9+)(0+2+5+),0.4,0.09,0.67
(4+)(5+6+7+8+),0.4,0.07,0.66
(4+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(4+)(0+6-)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(4+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(4+)(2+8+)(0+1+3+),0.4,0.05,0.66
(4+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.07,0.66
(4+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(4+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+7+)(1+2+5+)(0+1+2+5+),0.4,0.09,0.67
(1+7+)(0+1+3+5+),0.4,0.06,0.66
(1+7+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(1+7+)(1+9-)(4+9+),0.4,0.11,0.67
(1+7+)(0+2+3+5+),0.4,0.07,0.66
(1+7+)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(1+7+)(0+1+4+),0.5,0.06,0.67
(1+7+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(1+7+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(1+7+)(4+9+)(0+2+5+),0.4,0.09,0.67
(1+7+)(5+6+7+8+),0.4,0.07,0.66
(1+7+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(1+7+)(2+8+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(1+7+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.06,0.66
(1+7+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(1+7+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+3+5+8+)(5+6+7+8+),0.4,0.07,0.66
(2+5-),0.6,0.06,0.67
(2+4+7+)(0+1+3+5+),0.4,0.14,0.67
(2+4+7+)(0+1+2+5+),0.5,0.1,0.67
(2+4+7+)(0+2+3+5+),0.4,0.05,0.66
(2+4+7+)(5+6+7+8+),0.4,0.05,0.66
(2+4+7+)(0+1+2+7+),0.4,0.05,0.66
(2+4+7+)(0+3+4+8+),0.5,0.06,0.67
(2+4+7+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+2+3+)(1+2+5+)(0+1+2+5+),0.4,0.07,0.66
(0+2+3+)(0+1+3+5+),0.4,0.05,0.66
(0+2+3+)(0+2+3+5+),0.4,0.05,0.66
(0+2+3+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(0+2+3+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(0+2+3+)(0+5+9+),0.4,0.05,0.66
(0+2+3+)(5+6+7+8+),0.4,0.05,0.66
(0+2+3+)(0+1+2+7+),0.4,0.05,0.66
(0+2+3+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+4+6+)(0+1+3+5+),0.4,0.13,0.67
(1+4+6+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+4+6+)(0+2+3+5+),0.4,0.05,0.66
(1+4+6+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(1+4+6+)(5+6+7+8+),0.4,0.05,0.66
(1+4+6+)(0+1+2+7+),0.4,0.05,0.66
(1+4+6+)(0+3+4+8+),0.5,0.06,0.67
(5+)(1+2+5+)(0+1+2+5+),0.4,0.15,0.67
(5+)(0+1+3+5+),0.4,0.07,0.66
(5+)(0+7-)(0+1+2+7+),0.4,0.05,0.66
(5+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(5+)(1+9-)(4+9+),0.4,0.11,0.67
(5+)(0+2+3+5+),0.4,0.07,0.66
(5+)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(5+)(0+9-)(0+1+4+),0.4,0.05,0.66
(5+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(5+)(4+9+)(0+2+5+),0.4,0.09,0.67
(5+)(5+6+7+8+),0.4,0.07,0.66
(5+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(5+)(0+6-)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(5+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(5+)(2+8+)(0+1+3+),0.4,0.05,0.66
(5+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.07,0.66
(5+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(5+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+1+6+)(1+2+5+)(0+1+2+5+),0.4,0.07,0.66
(0+1+6+)(0+1+3+5+),0.4,0.05,0.66
(0+1+6+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(0+1+6+)(0+2+3+5+),0.4,0.05,0.66
(0+1+6+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(0+1+6+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(0+1+6+)(0+5+9+),0.4,0.05,0.66
(0+1+6+)(5+6+7+8+),0.4,0.05,0.66
(0+1+6+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+3+9+)(0+1+3+5+),0.4,0.09,0.67
(1+3+9+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+3+9+)(0+2+3+5+),0.4,0.05,0.66
(1+3+9+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(1+3+9+)(5+6+7+8+),0.4,0.05,0.66
(1+3+9+)(0+1+2+7+),0.4,0.05,0.66
(1+3+9+)(0+3+4+8+),0.5,0.06,0.67
(1+2+3+4+6+7+),1.0,0.14,0.69
(2+5+)(1+2+5+)(0+1+2+5+),0.4,0.06,0.66
(2+5+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(2+5+)(0+2+3+5+),0.4,0.05,0.66
(2+5+)(0+1+4+),0.5,0.06,0.67
(2+5+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(2+5+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(2+5+)(4+9+)(0+2+5+),0.4,0.09,0.67
(2+5+)(5+6+7+8+),0.4,0.07,0.66
(2+5+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(2+5+)(2+8+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(2+5+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.06,0.66
(2+5+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(2+5+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+3+4+6+8+),1.0,0.16,0.69
(1+8+)(1+2+5+)(0+1+2+5+),0.4,0.09,0.67
(1+8+)(0+1+3+5+),0.4,0.06,0.66
(1+8+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(1+8+)(1+9-)(4+9+),0.4,0.11,0.67
(1+8+)(0+2+3+5+),0.4,0.07,0.66
(1+8+)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(1+8+)(0+1+4+),0.5,0.06,0.67
(1+8+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(1+8+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(1+8+)(4+9+)(0+2+5+),0.4,0.09,0.67
(1+8+)(5+6+7+8+),0.4,0.07,0.66
(1+8+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(1+8+)(2+8+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(1+8+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.06,0.66
(1+8+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(1+8+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+3+4+6+7+8+9+),0.8,0.1,0.68
(1+2+4+8+9+),0.8,0.1,0.68
(2+4+8+)(0+1+3+5+),0.4,0.11,0.67
(2+4+8+)(0+1+2+5+),0.5,0.08,0.67
(2+4+8+)(0+2+3+5+),0.4,0.05,0.66
(2+4+8+)(5+6+7+8+),0.4,0.05,0.66
(2+4+8+)(0+1+2+7+),0.4,0.05,0.66
(2+4+8+)(0+3+4+8+),0.5,0.06,0.67
(2+4+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+7+8+9+)(5+6+7+8+),0.4,0.1,0.67
(3+7+8+9+)(1+2+6+7+8+),0.4,0.08,0.67
(0+1+7+)(1+2+5+)(0+1+2+5+),0.4,0.06,0.66
(0+1+7+)(5+6+7+),0.4,0.05,0.66
(0+1+7+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(0+1+7+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(0+1+7+)(0+5+9+),0.4,0.05,0.66
(1+3+4+6+7+8+),1.0,0.13,0.69
(6+)(1+2+5+)(0+1+2+5+),0.4,0.26,0.67
(6+)(0+1+3+5+),0.4,0.1,0.67
(6+)(0+7-)(0+1+2+7+),0.4,0.06,0.66
(6+)(0+1+7+)(0+1+2+7+),0.4,0.05,0.66
(6+)(1+9-)(4+9+),0.4,0.11,0.67
(6+)(0+2+3+5+),0.4,0.07,0.66
(6+)(5+6+7+)(0+1+2+5+),0.4,0.05,0.66
(6+)(0+9-)(0+1+4+),0.4,0.05,0.66
(6+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(6+)(4+9+)(0+2+5+),0.4,0.09,0.67
(6+)(5+6+7+8+),0.4,0.07,0.66
(6+)(0+1+3+)(0+5+9+),0.4,0.05,0.66
(6+)(0+6-)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(6+)(2+8+)(0+5+9+)(0+1+2+5+),0.4,0.05,0.66
(6+)(2+8+)(0+1+3+),0.4,0.05,0.66
(6+)(5+6+)(7+8+)(0+1+2+5+),0.4,0.07,0.66
(6+)(5+6+)(7+8+)(5+6+7+),0.4,0.06,0.66
(6+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+2+4+)(1+2+5+)(0+1+2+5+),0.4,0.06,0.66
(0+2+4+)(0+1+3+5+),0.4,0.05,0.66
(0+2+4+)(0+2+3+5+),0.4,0.05,0.66
(0+2+4+)(0+4+8+)(0+3+4+8+),0.5,0.05,0.67
(0+2+4+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(0+2+4+)(0+5+9+),0.4,0.05,0.66
(0+2+4+)(5+6+7+8+),0.4,0.05,0.66
(0+2+4+)(0+1+2+7+),0.4,0.05,0.66
(0+2+4+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+4+7+)(0+1+3+5+),0.4,0.1,0.67
(1+4+7+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+4+7+)(0+2+3+5+),0.4,0.05,0.66
(1+4+7+)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
(1+4+7+)(5+6+7+8+),0.4,0.05,0.66
(1+4+7+)(0+1+2+7+),0.4,0.05,0.66
(1+4+7+)(0+3+4+8+),0.5,0.06,0.67
(1+9-)(1+2+5+)(0+1+2+5+),0.4,0.06,0.66
(1+9-)(0+1+7+),0.4,0.05,0.66
(1+9-)(0+1+4+),0.4,0.05,0.66
(1+9-)(2+3+8+)(0+1+2+5+),0.4,0.05,0.66
